Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
245,,,where are you located,ชุดยอด👍👍,,,,,,,,,,,Thanks,,,,,
246,,,"Gabriel ban, near Dallas Tx.   116 S Interstate 45 Service Rd. Hutchins, TX 75141",,,,,,,,,,,,@Trucker BB glad your good.,,,,,
247,,,The <BX> brand in itself is a common issue,,,,,,,,,,,,Rates are down but still getting good rates for the times,,,,,
248,,,Repairs are usually high in cost. So catching issues early is a good practice.,,,,,,,,,,,,FIRST 👊🏽👊🏽..how long you been on your own broh? I’ve only just started following you a few months ago...this is specifically why I filed a complaint on ARROW TRUCK SALES in Cincinnati BBB because they sell SHIT TRUCKS! Worst place to ever get a truck!,,,,,
249,,,"@TAT Express Inc. im glad i don&#39;t idle mine much at all, and in pretty happy so far, but these <BX>s scare me",,,,,,,,,,,,I hear ya,,,,,
250,,,"BigTymin, high idle time and lack of maintenance is common cause.",,,,,,,,,,,,TRUE,,,,,
251,,,"Hi, great video. I have a 2010 <BX> with a <M2>. I was driving down the road and my coolant alarm went off. Pulled over and found a mix of coolant and diesel in my coolant tank. Took to the shop and they tell me that it was the injector cups that failed. I had them replace them with a “New &amp; Improved” version. Cups and injectors. The mechanic called with another issue, he found coolant in my fuel tanks. Is that normal thing when the cups fail? Thank you in advance",,,,,,,,,,,,Trucker BB Lee the truck broh..hell you damn near have a new truck now broh that would be a waste to sell it.,,,,,
252,,,Replace all 6 injectors I had same issue last week I replaced 6 injectors that cost me 5000 $ .<br />Good luck buddy.,,,,,,,,,,,,Owner op for almost 3 years,,,,,
253,,,"El Che, cross contamination can occur when there is injector cup failure.  There is no fuel cooler so the injector cups are the only area where coolant and fuel can mix.",,,,,,,,,,,,,,,,,
254,,,"Thinking about getting a <BX>, 2016 498k miles <M2> eco engine $34k wondering if I should and if so what should I be concerned with first?",,,,,,,,,,,,,,,,,
255,,,"Vernon, I always recommend getting maintenance history and having truck checked out by an outside shop.  Thanks for watching and be sure to sub.",,,,,,,,,,,,,,,,,
256,,,Is running rough and burning diesel real bad,,,,,,,,,,,,,,,,,
257,,,"Wayne, is your engine a <M2>?  Are you getting check engine light?",,,,,,,,,,,,,,,,,
258,,,So Bull Gears ⚙️ are very rare? <br />Better to check them while doing clutch..,,,,,,,,,,,,,,,,,
259,,,You can access bull gear to check for excess play with the air brake compressor removed.  The bull gear is covered by the rear gear cover and would have to be removed to access the bull gear.,,,,,,,,,,,,,,,,,
260,,,How much estimated life of a def pump?,,,,,,,,,,,,,,,,,
261,,,"Guriver, there is no set life span on def pumps.  Following recommended maintenance internals will ensure proper pump operation.  If you are suspecting an issue with def pump be sure to have it trouble shot by a experienced technician.  Thank you for watching and make sure to hit that sub button.",,,,,,,,,,,,,,,,,
262,,,Hey Sir. I’m trying to buy a Truck but I got two offers one for a 2016 <BX> VNL 790 and another one from a 2016 Kenworth T680 . Which one would you recommend me to buy? The one that have less mechanical issues thanks.,,,,,,,,,,,,,,,,,
263,,,TAT Express Inc. thank you so much sir.,,,,,,,,,,,,,,,,,
264,,,"Sure, we can plan that video closer to winter. Here is Trey&#39;s email address. I know he is really busy with his business but shoot him an email. trey.driver@<a href=""http://me.com/"">me.com</a>",,,,,,,,,,,,,,,,,
265,,,TAT Express Inc. Yes please also make videos about how to protect your semis engine on winter time I do believe is very important to learn. Well now I know where to go to fix my semi. Can you give me His email I’m interested in make a Intro for my YouTube channel. Thanks a lot.,,,,,,,,,,,,,,,,,
266,,,Thanks for the support. I will work on getting more in depth content so you guys can learn more. Trey Driver is the producer of our videos.,,,,,,,,,,,,,,,,,
267,,,TAT Express Inc. thank you a lot . I’m really learning a little bit from you. And another question who edits your videos and that intro?,,,,,,,,,,,,,,,,,
268,,,can u help me to  why my <M2> below  black smoke  and      low power     i check turbo leak injectre   etc etc all things,,,,,,,,,,,,,,,,,
269,,,"Kamal, are you getting any check engine light?  Is there a chance you can bring the truck to the shop so that we can better assist you?",,,,,,,,,,,,,,,,,
270,,,What causes a leak on the back of a <M2> engine? Right above the transmission? And how much it cost to repair?,,,,,,,,,,,,,,,,,
271,,,"On my 14, it was leaking from the rear upper timing cover. I pulled the doghouse(6 bolts)from the cab floor/firewall for easy access, and changed the seal myself.",,,,,,,,,,,,,,,,,
272,,,The rear timing cover right in the bottom curve usually leaks on this engine. If it has an I shift it&#39;s easier to pull the transmission to get to it. The rear bolts of the valve cover bolt right into the top of it.,,,,,,,,,,,,,,,,,
273,,,"Ruslan, where are you from?  Can you pass by shop so we can get some eyes on it?",,,,,,,,,,,,,,,,,
274,,,TAT Express Inc. I am pretty sure it’s gear cover. How much does that job cost?,,,,,,,,,,,,,,,,,
275,,,"Ruslan, I would have to look at truck to be sure but it may be leaking from rear gear cover or valve cover.",,,,,,,,,,,,,,,,,
276,,,You should show the parts you talking about so we can know what we are looking to check like where the leak coming from <br />Thank you for sharing,,,,,,,,,,,,,,,,,
277,,,@TAT Express Inc.  i like your videos they so helpful for new mechanics like me <br />Can you make a video on a D-13 overhead <br />Thanks 😊,,,,,,,,,,,,,,,,,
278,,,"MJ, good idea we can cover parts location on <M2>.  Thanks for watching and make sure to hit that sub button.",,,,,,,,,,,,,,,,,
279,,,I work for <BX> construction equipment dealer. I see alot of <M2>j engines in loaders and haul trucks and can honestly say we don&#39;t have many issues. Injectors and cups and aftertreatment faults mainly.  Good video.,,,,,,,,,,,,,,,,,
280,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,,,,,,,,,,,,,,
281,,,"Have.scr.evalation.code.and.derate.the.decomposion<br />Tube.is.leaking.andinlet.nox<br /><a href=""http://fault.is.on.an/"">Fault.is.on.an</a> off.also.faut.code.temp.def.on.off.replaced.hydtocarbon.module.and.3.codes.appeared.alol<br />Have.fmi.5.all<br />Solenoids.are.showing.low.voltage.open.ground",,,,,,,,,,,,,,,,,
282,,,Firebaugh California,,,,,,,,,,,,,,,,,
283,,,"Rocky, it is tough to make out your text but, it seems like your truck is derated.  Where are you located?  We would be more than happy to help.",,,,,,,,,,,,,,,,,
284,,,Can you list prices for the work you are speaking in hours and parts?,,,,,,,,,,,,,,,,,
285,,,"@TAT Express Inc. all of them for a heads up. I bought this very truck and just wanted to have a heads up. I mean its too late now because I bought it,but would still like to know what I&#39;m in for lol. I never saw your response to my post back then.",,,,,,,,,,,,,,,,,
286,,,"Thank you for your info,  transmission is what I would like to know  Auto shut i I mean Auto i shift",,,,,,,,,,,,,,,,,
287,,,"Corey, what type of service are you interested in?",,,,,,,,,,,,,,,,,
288,,,Hi i have a 2013 <BX> 780 with <M2> engine.  I got spn 5443 fmi 13 code. I don&#39;t know what it exactly problem is please give me some advice thanks...,,,,,,,,,,,,,,,,,
289,,,"Degaa, that code is related to the hydrocarbon doser.  Troubleshooting is needed to determine cause of fault.",,,,,,,,,,,,,,,,,
290,,,Damn ...it seems like everything on this engine is bad ... pls is there any thing positive about this truck?,,,,,,,,,,,,,,,,,
291,,,"TAT Express Inc. Pls am buying a truck with <M2>, I will be coming to your office for a check up.655k miles",,,,,,,,,,,,,,,,,
292,,,"Kelvin, maintenance is key. As long as you are keeping up with maintenance the engine does great.  Thanks for watching",,,,,,,,,,,,,,,,,
293,,,Also what is the hazard of not doing the EGR cleaning right away? Like your vids watch them as soon as they come out,,,,,,,,,,,,,,,,,
294,,,"TAT Express Inc. hi, how many hours labour for EGR cleaning?",,,,,,,,,,,,,,,,,
295,,,EGR cleanings are very important.  A clogged EGR cooler can cause more issues.  Thanks for watching,,,,,,,,,,,,,,,,,
296,,,How much work to remove and clean an EGR cooler on a D16 my EGR temp comes on regularly as a code,,,,,,,,,,,,,,,,,
297,,,"Doug I would schedule a full day for removing, cleaning, re-installing and testing for leaks.",,,,,,,,,,,,,,,,,
298,,,A truck is a truck Just bought a 2006 woth 1.5 million miles I&#39;m goin trucking...I jus sub to yah channel would luv to take this truck to you soon ....Maybe have you rebuild this <BX> engine heyyyyyy...no def tho thats NICEEEE,,,,,,,,,,,,,,,,,
299,,,"May Pen Clock,  come on by.",,,,,,,,,,,,,,,,,
300,,,Injector cups have always been a problem with Detroit,,,,,,,,,,,,,,,,,
301,,,Detroit and <BX> come from same engineering?,,,,,,,,,,,,,,,,,
302,,,Mark we have seen injector cups fail on Detroit as well.  Thanks for watching,,,,,,,,,,,,,,,,,
303,,,On a 2012 <BX> with d 13 how many hours do estimate to repair the bull gear in the rear gear train. ..  a ball park estimate is good,,,,,,,,,,,,,,,,,
304,,,60 hrs,,,,,,,,,,,,,,,,,
305,,,TAT Express Inc. I’m at 702 622 9847 issue is no start. We had the fuel filter housing replaced on the road no sure fix it got the unit home. Driver had to keep pumping hand primer to limp it to our yard. We loosened the fuel pump pressure line it appears no fuel pressure and shop replaced the fuel pump. On the old pump I noticed metal shavings unit is a 2012 d 13. I’m being told these were prone to bull gear failures thank you for your feed back,,,,,,,,,,,,,,,,,
306,,,"Jim, what is a good contact number for you?  What type of issues are you experiencing?",,,,,,,,,,,,,,,,,
307,,,em chờ clip mới của anh nè,,,,,,,,,,,,,,,,,
308,,,@TAT Express Inc. dạ đúng rồi anh,,,,,,,,,,,,,,,,,
309,,,bạn thích nó,,,,,,,,,,,,,,,,,
310,,,Had 2 <BX>s replaced injectors at 900k on one of em and the other one we traded at 850k with minor issues maybe it goes on maintenance too I love your videos very helpful,,,,,,,,,,,,,,,,,
311,,,"Unzem mine is out of factory July ‘14 788k miles now, ran team / solo Still original injector cups, anything I am doing wrong, by the way I got a  Webasto engine preheater. There’s a theory very cold starts effects the injector cups or running empty on fuel.",,,,,,,,,,,,,,,,,
312,,,Not sure about that. I work for a fleet that does regular maintenance and pm on ours. I&#39;ve replaced countless cups and injectors. Mainly around 4-500k miles but have done several at 200k miles. We&#39;re setup with mack to do warranty repairs so that&#39;s why we didnt send them to the dealer.,,,,,,,,,,,,,,,,,
313,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,,,,,,,,,,,,,,
314,,,and bull gear failure,,,,,,,,,,,,,,,,,
315,,,"Jorge, we have seen failures in the gear train as well, although not a common issue.",,,,,,,,,,,,,,,,,
316,,,"Hi brother,great videos, Thanks man <br />My QUESTION what&#39;s your advise to buy a truck to pull around 30k LB Not a heavy loads but the road going to be in PA,they will be a  little bit mountains <br />What&#39;s your recommendation <br />Make<br />Year <br />Engine <br />Transmission <br />Please let me know what engine has the lowest common problems...please help Thanks brother pl",,,,,,,,,,,,,,,,,
317,,,"Zidan, I would recommend a truck with the best maintenance history.",,,,,,,,,,,,,,,,,
318,,,Your shop is doing a great job staying up on the latest maintenance skills and techniques,,,,,,,,,,,,,,,,,
319,,,"Rusty, thanks for the comment. We do our best to stay informed.",,,,,,,,,,,,,,,,,
320,,,Hi I have a Freightliner with overnight small leak is it ok to use stop leak thanks,,,,,,,,,,,,,,,,,
321,,,Cool thanks for the quick reply,,,,,,,,,,,,,,,,,
322,,,"Faisal, stop leak is definitely NOT recommended for any engine due to the narrow coolant passages throughout the engine.",,,,,,,,,,,,,,,,,
